Date	Keyword	City	State	Value	Center	latitude	longitude
20230215	VinylChloride	St. Louis	MO	5	St. Louis	38.6280278	-90.1910154
20230215	VinylChloride	Dallas-Ft. Worth	TX	5	Ft. Worth	32.753177	-97.3327459
20230215	VinylChloride	Fresno-Visalia	CA	4	Visalia	36.3302284	-119.292058
20230215	VinylChloride	San Antonio	TX	4	San Antonio	29.4246002	-98.4951405
20230215	VinylChloride	Columbia	SC	4	Columbia	34.0007493	-81.0343313
20230215	VinylChloride	Richmond-Petersburg	VA	4	Petersburg	37.227928	-77.4019268
20230215	VinylChloride	Austin	TX	4	Austin	30.2711286	-97.7436995
20230215	VinylChloride	New York	NY	4	New York	40.7127281	-74.0060152
20230215	VinylChloride	Harlingen-Weslaco-Brownsville-McAllen	TX	3	McAllen	26.204114	-98.2300605
20230215	VinylChloride	Honolulu	HI	3	Honolulu	21.304547	-157.855676
20230215	VinylChloride	San Francisco-Oakland-San Jose	CA	3	San Jose	37.3361663	-121.890591
20230215	VinylChloride	Los Angeles	CA	3	Los Angeles	34.0536909	-118.242766
20230215	VinylChloride	Birmingham	AL	3	Birmingham	33.5206824	-86.8024326
20230215	VinylChloride	West Palm Beach-Ft. Pierce	FL	2	Ft. Pierce	27.4467056	-80.3256056
20230215	VinylChloride	Miami-Ft. Lauderdale	FL	2	Ft. Lauderdale	26.1223084	-80.1433786
20230215	VinylChloride	Milwaukee	WI	2	Milwaukee	43.0349931	-87.922497
20230215	VinylChloride	Sacramento-Stockton-Modesto	CA	2	Modesto	37.6390972	-120.9968782
20230216	VinylChloride	Juneau	AK	100	Juneau	58.3019496	-134.419734
20230216	VinylChloride	St. Joseph	MO	29	St. Joseph	39.7686055	-94.8466322
20230216	VinylChloride	Jonesboro	AR	21	Jonesboro	35.8272257	-90.6949871
20230216	VinylChloride	Wheeling WV-Steubenville	OH	20	Steubenville	40.3697905	-80.6339638
20230216	VinylChloride	Sherman TX-Ada	OK	18	Ada	34.7743383	-96.6783651
20230216	VinylChloride	Cheyenne WY-Scottsbluff	NE	18	Scottsbluff	41.862302	-103.6627088
20230216	VinylChloride	Terre Haute	IN	17	Terre Haute	39.4667025	-87.4139119
20230216	VinylChloride	Grand Junction-Montrose	CO	16	Montrose	38.4375391	-108.2403855
20230216	VinylChloride	Lima	OH	14	Lima	40.7399785	-84.105006
20230216	VinylChloride	Eureka	CA	13	Eureka	40.7906871	-124.1673746
20230216	VinylChloride	Harrisonburg	VA	12	Harrisonburg	38.4493315	-78.8688833
20230216	VinylChloride	Johnstown-Altoona	PA	12	Altoona	40.518681	-78.394736
20230216	VinylChloride	Biloxi-Gulfport	MS	10	Gulfport	30.3674198	-89.0928155
20230216	VinylChloride	Beaumont-Port Arthur	TX	10	Port Arthur	29.8988618	-93.9288723
20230216	VinylChloride	Mankato	MN	9	Mankato	44.1634663	-93.9993505
20230216	VinylChloride	Youngstown	OH	9	Youngstown	41.1035786	-80.6520161
20230216	VinylChloride	Jackson	TN	8	Jackson	35.6144446	-88.8177418
20230216	VinylChloride	Twin Falls	ID	8	Twin Falls	42.5704456	-114.4602554
20230216	VinylChloride	Quincy IL-Hannibal MO-Keokuk	IA	8	Keokuk	41.3154792	-92.1867128
20230216	VinylChloride	Billings,	MT	8	Billings,	45.7547785	-108.6149764
20230216	VinylChloride	Rapid City	SD	8	Rapid City	44.0806041	-103.2280239
20230216	VinylChloride	Sioux City	IA	8	Sioux City	42.4966815	-96.4058782
20230216	VinylChloride	Cleveland-Akron (Canton)	OH	7	Akron	41.083064	-81.518485
20230216	VinylChloride	Pittsburgh	PA	7	Pittsburgh	40.4416941	-79.9900861
20230216	VinylChloride	Abilene-Sweetwater	TX	7	Sweetwater	32.4709519	-100.405938
20230216	VinylChloride	Dayton	OH	7	Dayton	39.7589478	-84.1916069
20230216	VinylChloride	Cincinnati	OH	6	Cincinnati	39.1014537	-84.5124602
20230216	VinylChloride	Cedar Rapids-Waterloo-Iowa City & Dubuque	IA	6	Dubuque	42.5006243	-90.6647985
20230216	VinylChloride	Butte-Bozeman	MT	6	Bozeman	45.6794293	-111.044047
20230216	VinylChloride	Charleston-Huntington	WV	6	Huntington	38.4192496	-82.445154
20230216	VinylChloride	Columbus	OH	6	Columbus	39.9622601	-83.0007065
20230216	VinylChloride	Topeka	KS	6	Topeka	39.049011	-95.677556
20230216	VinylChloride	Traverse City-Cadillac	MI	6	Cadillac	44.3353211	-85.5741088
20230216	VinylChloride	Binghamton	NY	6	Binghamton	42.0987125	-75.9125262
20230216	VinylChloride	Sioux Falls(Mitchell)	SD	5	Sioux Falls	43.5488256	-96.7307737
20230216	VinylChloride	Omaha	NE	5	Omaha	41.2587459	-95.9383758
20230216	VinylChloride	La Crosse-Eau Claire	WI	5	Eau Claire	44.811349	-91.4984941
20230216	VinylChloride	Providence RI-New Bedford	MA	5	New Bedford	41.6362152	-70.934205
20230216	VinylChloride	Albany	GA	5	Albany	31.5782062	-84.1556809
20230216	VinylChloride	Ft. Wayne	IN	5	Ft. Wayne	41.0799898	-85.1386015
20230216	VinylChloride	Evansville	IN	5	Evansville	37.9747645	-87.5558483
20230216	VinylChloride	Jackson	MS	5	Jackson	32.3086744	-90.1983063
20230216	VinylChloride	South Bend-Elkhart	IN	4	Elkhart	41.6012796	-85.8590603
20230216	VinylChloride	Minot-Bismarck-Dickinson(Williston)	ND	4	Dickinson	46.8791756	-102.7896242
20230216	VinylChloride	Rockford	IL	4	Rockford	42.2713945	-89.093966
20230216	VinylChloride	Macon	GA	4	Macon	32.8406946	-83.6324022
20230216	VinylChloride	Huntsville-Decatur (Florence)	AL	4	Decatur	34.6240205	-87.05791872812708
20230216	VinylChloride	Columbus-Tupelo-West Point	MS	4	West Point	33.6076186	-88.6503255
20230216	VinylChloride	Green Bay-Appleton	WI	4	Appleton	44.2613967	-88.4069744
20230216	VinylChloride	Peoria-Bloomington	IL	4	Bloomington	40.4797828	-88.9939147
20230216	VinylChloride	Amarillo	TX	3	Amarillo	35.2072185	-101.833824
20230216	VinylChloride	Gainesville	FL	3	Gainesville	29.6519684	-82.3249846
20230216	VinylChloride	Chattanooga	TN	3	Chattanooga	35.0457219	-85.3094883
20230216	VinylChloride	Santa Barbara-Santa Maria-San Luis Obispo	CA	3	San Luis Obispo	35.3540209	-120.3757163
20230216	VinylChloride	Lexington	KY	3	Lexington	38.0464066	-84.4970393
20230216	VinylChloride	Harrisburg-Lancaster-Lebanon-York	PA	3	York	39.9067499	-76.7008946
20230216	VinylChloride	Portland-Auburn	ME	3	Auburn	44.0978509	-70.2311655
20230216	VinylChloride	Spokane	WA	3	Spokane	47.6571934	-117.42351
20230216	VinylChloride	Tulsa	OK	3	Tulsa	36.1563122	-95.9927516
20230216	VinylChloride	Davenport IA-Rock Island-Moline	IL	3	Moline	41.5058344	-90.5136642
20230216	VinylChloride	Corpus Christi	TX	3	Corpus Christi	27.7635302	-97.4033191
20230216	VinylChloride	Eugene	OR	3	Eugene	44.0505054	-123.0950506
20230216	VinylChloride	Des Moines-Ames	IA	3	Ames	42.0267567	-93.6170448
20230216	VinylChloride	Denver	CO	3	Denver	39.7392364	-104.984862
20230216	VinylChloride	Wilkes Barre-Scranton	PA	2	Scranton	41.4086874	-75.6621294
20230216	VinylChloride	Baltimore	MD	2	Baltimore	39.2908816	-76.610759
20230216	VinylChloride	Detroit	MI	2	Detroit	42.3315509	-83.0466403
20230216	VinylChloride	Seattle-Tacoma	WA	2	Tacoma	47.2495798	-122.439874
20230216	VinylChloride	Grand Rapids-Kalamazoo-Battle Creek	MI	2	Battle Creek	42.3192548	-85.1824269
20230216	VinylChloride	Indianapolis	IN	2	Indianapolis	39.7683331	-86.1583502
20230216	VinylChloride	Boston MA-Manchester	NH	2	Manchester	42.9956397	-71.4547891
20230216	VinylChloride	Yakima-Pasco-Richland-Kennewick	WA	2	Kennewick	46.2087066	-119.119919
20230216	VinylChloride	Charleston	SC	2	Charleston	32.7884363	-79.9399309
20230216	VinylChloride	Buffalo	NY	2	Buffalo	42.8867166	-78.8783922
20230216	VinylChloride	Tri-Cities	TN-VA	2	Cities	36.457685	-82.534731
20230216	VinylChloride	Burlington VT-Plattsburgh	NY	2	Plattsburgh	44.69282	-73.45562
20230216	VinylChloride	Roanoke-Lynchburg	VA	2	Lynchburg	37.4137536	-79.1422464
20230216	VinylChloride	Hartford & New Haven	CT	2	New Haven	41.3082138	-72.9250518
20230216	VinylChloride	Greenville-New Bern-Washington	NC	2	Washington	35.8725573	-76.6215245
20230216	VinylChloride	Louisville	KY	2	Louisville	38.2542376	-85.759407
20230216	VinylChloride	San Diego	CA	2	San Diego	32.7174202	-117.1627728
20230216	VinylChloride	Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon	IL	2	Mount Vernon	38.3172715	-88.9031201
20230216	VinylChloride	Springfield-Holyoke	MA	2	Holyoke	42.2071434	-72.60765
20230216	VinylChloride	Kansas City	MO	2	Kansas City	39.100105	-94.5781416
20230216	VinylChloride	Albany-Schenectady-Troy	NY	2	Troy	42.7284117	-73.6917878
20230216	VinylChloride	Honolulu	HI	2	Honolulu	21.304547	-157.855676
20230216	VinylChloride	Philadelphia	PA	2	Philadelphia	39.9527237	-75.1635262
20230216	VinylChloride	Oklahoma City	OK	2	Oklahoma City	35.4729886	-97.5170536
20230216	VinylChloride	Toledo	OH	1	Toledo	41.6529143	-83.5378173
20230216	VinylChloride	Chicago	IL	1	Chicago	41.8755616	-87.6244212
20230216	VinylChloride	Atlanta	GA	1	Atlanta	33.7489924	-84.3902644
20230216	VinylChloride	Rochester	NY	1	Rochester	43.157285	-77.615214
20230216	VinylChloride	Columbia	SC	1	Columbia	34.0007493	-81.0343313
20230216	VinylChloride	Raleigh-Durham (Fayetteville)	NC	1	Durham	35.996653	-78.9018053
20230216	VinylChloride	Greenville-Spartanburg SC-Asheville NC-Anderson	SC	1	Anderson	34.5258335	-82.652962
20230216	VinylChloride	Portland	OR	1	Portland	45.5202471	-122.674194
20230216	VinylChloride	Memphis	TN	1	Memphis	35.1460249	-90.0517638
20230216	VinylChloride	West Palm Beach-Ft. Pierce	FL	1	Ft. Pierce	27.4467056	-80.3256056
20230216	VinylChloride	Minneapolis-St. Paul	MN	1	St. Paul	44.9497487	-93.0931028
20230216	VinylChloride	Las Vegas	NV	1	Las Vegas	36.1672559	-115.148516
20230216	VinylChloride	Jacksonville	FL	1	Jacksonville	30.3321838	-81.655651
20230216	VinylChloride	Dallas-Ft. Worth	TX	1	Ft. Worth	32.753177	-97.3327459
20230216	VinylChloride	Houston	TX	1	Houston	29.7589382	-95.3676974
20230216	VinylChloride	Charlotte	NC	1	Charlotte	35.2272086	-80.8430827
20230216	VinylChloride	New York	NY	1	New York	40.7127281	-74.0060152
20230216	VinylChloride	Ft. Myers-Naples	FL	1	Naples	26.1421976	-81.7942944
20230216	VinylChloride	Austin	TX	1	Austin	30.2711286	-97.7436995
20230216	VinylChloride	St. Louis	MO	1	St. Louis	38.6280278	-90.1910154
20230216	VinylChloride	Salt Lake City	UT	1	Salt Lake City	40.7596198	-111.886797
20230216	VinylChloride	Nashville	TN	1	Nashville	36.1622767	-86.7742984
20230216	VinylChloride	Mobile AL-Pensacola (Ft. Walton Beach)	FL	1	Pensacola	30.421309	-87.2169149
20230216	VinylChloride	Milwaukee	WI	1	Milwaukee	43.0349931	-87.922497
20230216	VinylChloride	Phoenix	AZ	1	Phoenix	33.4484367	-112.074141
20230216	VinylChloride	Los Angeles	CA	1	Los Angeles	34.0536909	-118.242766
20230216	VinylChloride	Miami-Ft. Lauderdale	FL	1	Ft. Lauderdale	26.1223084	-80.1433786
20230216	VinylChloride	Richmond-Petersburg	VA	1	Petersburg	37.227928	-77.4019268
20230216	VinylChloride	San Antonio	TX	1	San Antonio	29.4246002	-98.4951405
20230216	VinylChloride	Sacramento-Stockton-Modesto	CA	1	Modesto	37.6390972	-120.9968782
20230216	VinylChloride	Washington DC (Hagerstown	MD)	1	Washington DC	39.0108743	-77.17737392001567
20230216	VinylChloride	Norfolk-Portsmouth-Newport News	VA	1	Newport News	36.9775016	-76.42977
20230216	VinylChloride	Tampa-St. Petersburg (Sarasota)	FL	1	St. Petersburg	27.7703796	-82.6695085
20230216	VinylChloride	San Francisco-Oakland-San Jose	CA	1	San Jose	37.3361663	-121.890591
20230217	VinylChloride	Zanesville	OH	100	Zanesville	39.9403453	-82.0131924
20230217	VinylChloride	Eureka	CA	30	Eureka	40.7906871	-124.1673746
20230217	VinylChloride	Alexandria	LA	27	Alexandria	33.768701	-85.88066868678666
20230217	VinylChloride	Binghamton	NY	23	Binghamton	42.0987125	-75.9125262
20230217	VinylChloride	Youngstown	OH	19	Youngstown	41.1035786	-80.6520161
20230217	VinylChloride	Parkersburg	WV	18	Parkersburg	39.2699565	-81.5506916
20230217	VinylChloride	Biloxi-Gulfport	MS	17	Gulfport	30.3674198	-89.0928155
20230217	VinylChloride	Quincy IL-Hannibal MO-Keokuk	IA	17	Keokuk	41.3154792	-92.1867128
20230217	VinylChloride	Anchorage	AK	15	Anchorage	61.2163129	-149.894852
20230217	VinylChloride	Lincoln & Hastings-Kearney	NE	14	Kearney	40.4906216	-98.9472344
20230217	VinylChloride	Yuma AZ-El Centro	CA	12	El Centro	32.792	-115.563051
20230217	VinylChloride	Wheeling WV-Steubenville	OH	12	Steubenville	40.3697905	-80.6339638
20230217	VinylChloride	Jackson	TN	11	Jackson	35.6144446	-88.8177418
20230217	VinylChloride	Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon	IL	11	Mount Vernon	38.3172715	-88.9031201
20230217	VinylChloride	Springfield-Holyoke	MA	10	Holyoke	42.2071434	-72.60765
20230217	VinylChloride	Florence-Myrtle Beach	SC	10	Myrtle Beach	33.6956461	-78.8900409
20230217	VinylChloride	Springfield	MO	9	Springfield	37.1968298	-93.2946576
20230217	VinylChloride	Ft. Wayne	IN	9	Ft. Wayne	41.0799898	-85.1386015
20230217	VinylChloride	Greenville-New Bern-Washington	NC	9	Washington	35.8725573	-76.6215245
20230217	VinylChloride	Harlingen-Weslaco-Brownsville-McAllen	TX	9	McAllen	26.204114	-98.2300605
20230217	VinylChloride	Pittsburgh	PA	9	Pittsburgh	40.4416941	-79.9900861
20230217	VinylChloride	Abilene-Sweetwater	TX	9	Sweetwater	32.4709519	-100.405938
20230217	VinylChloride	Joplin MO-Pittsburg	KS	9	Pittsburg	37.4108841	-94.70496
20230217	VinylChloride	Charleston-Huntington	WV	8	Huntington	38.4192496	-82.445154
20230217	VinylChloride	Green Bay-Appleton	WI	7	Appleton	44.2613967	-88.4069744
20230217	VinylChloride	Peoria-Bloomington	IL	7	Bloomington	40.4797828	-88.9939147
20230217	VinylChloride	Cleveland-Akron (Canton)	OH	7	Akron	41.083064	-81.518485
20230217	VinylChloride	Lafayette	LA	7	Lafayette	30.2043259	-92.0298813
20230217	VinylChloride	Columbus	OH	7	Columbus	39.9622601	-83.0007065
20230217	VinylChloride	Bangor	ME	6	Bangor	44.8011821	-68.7778138
20230217	VinylChloride	Minot-Bismarck-Dickinson(Williston)	ND	6	Dickinson	46.8791756	-102.7896242
20230217	VinylChloride	West Palm Beach-Ft. Pierce	FL	6	Ft. Pierce	27.4467056	-80.3256056
20230217	VinylChloride	Reno	NV	6	Reno	39.5261206	-119.8126581
20230217	VinylChloride	Cincinnati	OH	6	Cincinnati	39.1014537	-84.5124602
20230217	VinylChloride	Traverse City-Cadillac	MI	6	Cadillac	44.3353211	-85.5741088
20230217	VinylChloride	Davenport IA-Rock Island-Moline	IL	6	Moline	41.5058344	-90.5136642
20230217	VinylChloride	Wilmington	NC	5	Wilmington	34.2257282	-77.9447107
20230217	VinylChloride	Erie	PA	5	Erie	42.1294712	-80.0852695
20230217	VinylChloride	Madison	WI	5	Madison	43.074761	-89.3837613
20230217	VinylChloride	Chico-Redding	CA	5	Redding	40.5863563	-122.391675
20230217	VinylChloride	Buffalo	NY	5	Buffalo	42.8867166	-78.8783922
20230217	VinylChloride	Albuquerque-Santa Fe	NM	5	Santa Fe	35.6876096	-105.938456
20230217	VinylChloride	Norfolk-Portsmouth-Newport News	VA	4	Newport News	36.9775016	-76.42977
20230217	VinylChloride	Evansville	IN	4	Evansville	37.9747645	-87.5558483
20230217	VinylChloride	Wilkes Barre-Scranton	PA	4	Scranton	41.4086874	-75.6621294
20230217	VinylChloride	Hartford & New Haven	CT	4	New Haven	41.3082138	-72.9250518
20230217	VinylChloride	Flint-Saginaw-Bay City	MI	4	Bay City	43.5944677	-83.8888648
20230217	VinylChloride	Des Moines-Ames	IA	4	Ames	42.0267567	-93.6170448
20230217	VinylChloride	Kansas City	MO	4	Kansas City	39.100105	-94.5781416
20230217	VinylChloride	Fargo-Valley City	ND	4	Valley City	46.923313	-98.003155
20230217	VinylChloride	El Paso	TX	4	El Paso	31.7865623	-106.441207
20230217	VinylChloride	Toledo	OH	3	Toledo	41.6529143	-83.5378173
20230217	VinylChloride	Louisville	KY	3	Louisville	38.2542376	-85.759407
20230217	VinylChloride	Grand Rapids-Kalamazoo-Battle Creek	MI	3	Battle Creek	42.3192548	-85.1824269
20230217	VinylChloride	Wichita-Hutchinson	KS	3	Hutchinson	38.0608444	-97.9297743
20230217	VinylChloride	Baltimore	MD	3	Baltimore	39.2908816	-76.610759
20230217	VinylChloride	Indianapolis	IN	3	Indianapolis	39.7683331	-86.1583502
20230217	VinylChloride	Boston MA-Manchester	NH	3	Manchester	42.9956397	-71.4547891
20230217	VinylChloride	Omaha	NE	3	Omaha	41.2587459	-95.9383758
20230217	VinylChloride	Dayton	OH	3	Dayton	39.7589478	-84.1916069
20230217	VinylChloride	Columbia	SC	3	Columbia	34.0007493	-81.0343313
20230217	VinylChloride	Ft. Myers-Naples	FL	3	Naples	26.1421976	-81.7942944
20230217	VinylChloride	Spokane	WA	3	Spokane	47.6571934	-117.42351
20230217	VinylChloride	Greensboro-High Point-Winston Salem	NC	3	Winston Salem	36.0998131	-80.2440518
20230217	VinylChloride	Santa Barbara-Santa Maria-San Luis Obispo	CA	3	San Luis Obispo	35.3540209	-120.3757163
20230217	VinylChloride	Richmond-Petersburg	VA	2	Petersburg	37.227928	-77.4019268
20230217	VinylChloride	Portland-Auburn	ME	2	Auburn	44.0978509	-70.2311655
20230217	VinylChloride	Harrisburg-Lancaster-Lebanon-York	PA	2	York	39.9067499	-76.7008946
20230217	VinylChloride	Burlington VT-Plattsburgh	NY	2	Plattsburgh	44.69282	-73.45562
20230217	VinylChloride	Tampa-St. Petersburg (Sarasota)	FL	2	St. Petersburg	27.7703796	-82.6695085
20230217	VinylChloride	Oklahoma City	OK	2	Oklahoma City	35.4729886	-97.5170536
20230217	VinylChloride	Rochester	NY	2	Rochester	43.157285	-77.615214
20230217	VinylChloride	Nashville	TN	2	Nashville	36.1622767	-86.7742984
20230217	VinylChloride	Minneapolis-St. Paul	MN	2	St. Paul	44.9497487	-93.0931028
20230217	VinylChloride	Honolulu	HI	2	Honolulu	21.304547	-157.855676
20230217	VinylChloride	Greenville-Spartanburg SC-Asheville NC-Anderson	SC	2	Anderson	34.5258335	-82.652962
20230217	VinylChloride	Salt Lake City	UT	2	Salt Lake City	40.7596198	-111.886797
20230217	VinylChloride	Colorado Springs-Pueblo	CO	2	Pueblo	38.2544472	-104.609141
20230217	VinylChloride	Milwaukee	WI	2	Milwaukee	43.0349931	-87.922497
20230217	VinylChloride	Birmingham	AL	2	Birmingham	33.5206824	-86.8024326
20230217	VinylChloride	Seattle-Tacoma	WA	2	Tacoma	47.2495798	-122.439874
20230217	VinylChloride	Philadelphia	PA	2	Philadelphia	39.9527237	-75.1635262
20230217	VinylChloride	New Orleans	LA	2	New Orleans	29.9759983	-90.0782127
20230217	VinylChloride	Chicago	IL	2	Chicago	41.8755616	-87.6244212
20230217	VinylChloride	Atlanta	GA	2	Atlanta	33.7489924	-84.3902644
20230217	VinylChloride	Denver	CO	2	Denver	39.7392364	-104.984862
20230217	VinylChloride	San Antonio	TX	2	San Antonio	29.4246002	-98.4951405
20230217	VinylChloride	Phoenix	AZ	1	Phoenix	33.4484367	-112.074141
20230217	VinylChloride	Austin	TX	1	Austin	30.2711286	-97.7436995
20230217	VinylChloride	New York	NY	1	New York	40.7127281	-74.0060152
20230217	VinylChloride	Tucson (Sierra Vista)	AZ	1	Tucson	32.2228765	-110.9748477
20230217	VinylChloride	San Diego	CA	1	San Diego	32.7174202	-117.1627728
20230217	VinylChloride	Raleigh-Durham (Fayetteville)	NC	1	Durham	35.996653	-78.9018053
20230217	VinylChloride	Dallas-Ft. Worth	TX	1	Ft. Worth	32.753177	-97.3327459
20230217	VinylChloride	Fresno-Visalia	CA	1	Visalia	36.3302284	-119.292058
20230217	VinylChloride	Houston	TX	1	Houston	29.7589382	-95.3676974
20230217	VinylChloride	Detroit	MI	1	Detroit	42.3315509	-83.0466403
20230217	VinylChloride	Washington DC (Hagerstown	MD)	1	Washington DC	39.0108743	-77.17737392001567
20230217	VinylChloride	Las Vegas	NV	1	Las Vegas	36.1672559	-115.148516
20230217	VinylChloride	Charlotte	NC	1	Charlotte	35.2272086	-80.8430827
20230217	VinylChloride	Los Angeles	CA	1	Los Angeles	34.0536909	-118.242766
20230217	VinylChloride	Miami-Ft. Lauderdale	FL	1	Ft. Lauderdale	26.1223084	-80.1433786
20230217	VinylChloride	St. Louis	MO	1	St. Louis	38.6280278	-90.1910154
20230217	VinylChloride	San Francisco-Oakland-San Jose	CA	1	San Jose	37.3361663	-121.890591
20230217	VinylChloride	Sacramento-Stockton-Modesto	CA	1	Modesto	37.6390972	-120.9968782
20230218	VinylChloride	Ottumwa IA-Kirksville	MO	100	Kirksville	40.1948848	-92.5833939
20230218	VinylChloride	Lafayette	IN	78	Lafayette	40.4167022	-86.8752869
20230218	VinylChloride	Missoula	MT	57	Missoula	46.8701049	-113.995267
20230218	VinylChloride	Youngstown	OH	55	Youngstown	41.1035786	-80.6520161
20230218	VinylChloride	Binghamton	NY	54	Binghamton	42.0987125	-75.9125262
20230218	VinylChloride	Cheyenne WY-Scottsbluff	NE	53	Scottsbluff	41.862302	-103.6627088
20230218	VinylChloride	Utica	NY	51	Utica	43.1009031	-75.2326641
20230218	VinylChloride	Great Falls	MT	43	Great Falls	47.5048851	-111.29189
20230218	VinylChloride	Twin Falls	ID	41	Twin Falls	42.5704456	-114.4602554
20230218	VinylChloride	Bangor	ME	30	Bangor	44.8011821	-68.7778138
20230218	VinylChloride	Lubbock	TX	29	Lubbock	33.5634402	-101.8792389
20230218	VinylChloride	Salisbury	MD	25	Salisbury	38.366027	-75.6009964
20230218	VinylChloride	Peoria-Bloomington	IL	25	Bloomington	40.4797828	-88.9939147
20230218	VinylChloride	South Bend-Elkhart	IN	24	Elkhart	41.6012796	-85.8590603
20230218	VinylChloride	La Crosse-Eau Claire	WI	22	Eau Claire	44.811349	-91.4984941
20230218	VinylChloride	Corpus Christi	TX	22	Corpus Christi	27.7635302	-97.4033191
20230218	VinylChloride	Reno	NV	20	Reno	39.5261206	-119.8126581
20230218	VinylChloride	Columbus-Tupelo-West Point	MS	20	West Point	33.6076186	-88.6503255
20230218	VinylChloride	Sioux Falls(Mitchell)	SD	20	Sioux Falls	43.5488256	-96.7307737
20230218	VinylChloride	Monterey-Salinas	CA	19	Salinas	36.6744117	-121.655037
20230218	VinylChloride	Shreveport	LA	19	Shreveport	32.4707862	-93.7559378
20230218	VinylChloride	Pittsburgh	PA	17	Pittsburgh	40.4416941	-79.9900861
20230218	VinylChloride	Bakersfield	CA	15	Bakersfield	35.3738712	-119.0194639
20230218	VinylChloride	Ft. Smith-Fayetteville-Springdale-Rogers	AR	14	Rogers	36.3320197	-94.1185366
20230218	VinylChloride	Charleston	SC	14	Charleston	32.7884363	-79.9399309
20230218	VinylChloride	Santa Barbara-Santa Maria-San Luis Obispo	CA	14	San Luis Obispo	35.3540209	-120.3757163
20230218	VinylChloride	Johnstown-Altoona	PA	13	Altoona	40.518681	-78.394736
20230218	VinylChloride	Topeka	KS	13	Topeka	39.049011	-95.677556
20230218	VinylChloride	Savannah	GA	11	Savannah	32.0564572	-81.0951271
20230218	VinylChloride	Cleveland-Akron (Canton)	OH	11	Akron	41.083064	-81.518485
20230218	VinylChloride	Lansing	MI	11	Lansing	42.7337712	-84.5553805
20230218	VinylChloride	Montgomery (Selma)	AL	11	Montgomery	32.3669656	-86.3006485
20230218	VinylChloride	Fargo-Valley City	ND	10	Valley City	46.923313	-98.003155
20230218	VinylChloride	Lexington	KY	10	Lexington	38.0464066	-84.4970393
20230218	VinylChloride	Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon	IL	10	Mount Vernon	38.3172715	-88.9031201
20230218	VinylChloride	Springfield-Holyoke	MA	9	Holyoke	42.2071434	-72.60765
20230218	VinylChloride	Tallahassee FL-Thomasville	GA	9	Thomasville	30.8365815	-83.9787808
20230218	VinylChloride	Cincinnati	OH	9	Cincinnati	39.1014537	-84.5124602
20230218	VinylChloride	Louisville	KY	9	Louisville	38.2542376	-85.759407
20230218	VinylChloride	Providence RI-New Bedford	MA	9	New Bedford	41.6362152	-70.934205
20230218	VinylChloride	Lincoln & Hastings-Kearney	NE	8	Kearney	40.4906216	-98.9472344
20230218	VinylChloride	Colorado Springs-Pueblo	CO	7	Pueblo	38.2544472	-104.609141
20230218	VinylChloride	Champaign & Springfield-Decatur	IL	7	Decatur	39.8454163	-88.9524151
20230218	VinylChloride	Oklahoma City	OK	7	Oklahoma City	35.4729886	-97.5170536
20230218	VinylChloride	Portland	OR	7	Portland	45.5202471	-122.674194
20230218	VinylChloride	Wilkes Barre-Scranton	PA	7	Scranton	41.4086874	-75.6621294
20230218	VinylChloride	Rochester	NY	6	Rochester	43.157285	-77.615214
20230218	VinylChloride	Minneapolis-St. Paul	MN	6	St. Paul	44.9497487	-93.0931028
20230218	VinylChloride	Portland-Auburn	ME	6	Auburn	44.0978509	-70.2311655
20230218	VinylChloride	Flint-Saginaw-Bay City	MI	6	Bay City	43.5944677	-83.8888648
20230218	VinylChloride	Dayton	OH	6	Dayton	39.7589478	-84.1916069
20230218	VinylChloride	Columbus	OH	6	Columbus	39.9622601	-83.0007065
20230218	VinylChloride	Buffalo	NY	5	Buffalo	42.8867166	-78.8783922
20230218	VinylChloride	Greensboro-High Point-Winston Salem	NC	5	Winston Salem	36.0998131	-80.2440518
20230218	VinylChloride	Harrisburg-Lancaster-Lebanon-York	PA	5	York	39.9067499	-76.7008946
20230218	VinylChloride	Boston MA-Manchester	NH	5	Manchester	42.9956397	-71.4547891
20230218	VinylChloride	Hartford & New Haven	CT	5	New Haven	41.3082138	-72.9250518
20230218	VinylChloride	Detroit	MI	5	Detroit	42.3315509	-83.0466403
20230218	VinylChloride	Richmond-Petersburg	VA	5	Petersburg	37.227928	-77.4019268
20230218	VinylChloride	Philadelphia	PA	5	Philadelphia	39.9527237	-75.1635262
20230218	VinylChloride	Albuquerque-Santa Fe	NM	4	Santa Fe	35.6876096	-105.938456
20230218	VinylChloride	Birmingham	AL	4	Birmingham	33.5206824	-86.8024326
20230218	VinylChloride	Des Moines-Ames	IA	4	Ames	42.0267567	-93.6170448
20230218	VinylChloride	Nashville	TN	4	Nashville	36.1622767	-86.7742984
20230218	VinylChloride	Atlanta	GA	4	Atlanta	33.7489924	-84.3902644
20230218	VinylChloride	Dallas-Ft. Worth	TX	4	Ft. Worth	32.753177	-97.3327459
20230218	VinylChloride	Chicago	IL	3	Chicago	41.8755616	-87.6244212
20230218	VinylChloride	Norfolk-Portsmouth-Newport News	VA	3	Newport News	36.9775016	-76.42977
20230218	VinylChloride	Salt Lake City	UT	3	Salt Lake City	40.7596198	-111.886797
